-7.123970067,-5.05175898,1
1.807715664,0.770505522,0
8.431848237,-4.228779407,1
0.451276075,0.669574143,0
1.525199593,-0.953055551,0
2.62446401,-3.575172146,0
-9.67984097,2.432739852,1
1.766621112,-0.599065119,0
-9.5407262,-2.445494598,1
-4.042230723,9.136853862,1
2.121685711,1.094365236,0
-0.683614265,0.401363797,0
-0.976997368,-0.594055003,0
-2.772246227,3.946574218,0
-9.272053185,1.242160377,1
-1.711731696,0.584266033,0
-2.153680984,2.98009469,0
0.426199439,-2.046749499,0
-1.013342853,-10.33454895,1
-9.541015043,-4.550479745,1
10.19570666,0.254420103,1
-8.677847368,-3.272706837,1
6.478094813,8.961006573,1
-1.954110014,-1.141699629,0
11.85050197,-0.880526996,1
9.852014288,-1.980927286,1
-2.619306212,-9.917359958,1
-9.577025115,0.856047878,1
1.072113795,10.04753832,1
10.21142662,2.564135561,1
-1.083781575,10.49893679,1
-2.673784007,-0.261205122,0
-8.53007727,-5.679981296,1
-10.76631385,-1.29515496,1
-2.553387105,1.751258142,0
1.354696709,0.223877678,0
-1.845044136,-9.331923418,1
-5.809465341,-9.476408337,1
-1.040081627,-4.4909794,0
-5.323111075,7.538700596,1
2.537441007,-11.22061909,1
10.00049384,0.955078081,1
-7.638303224,-2.508560299,1
8.433668099,-6.219565147,1
-2.91023171,8.480320452,1
1.455787527,0.308974309,0
6.472683504,-6.61767617,1
7.579858961,-5.958402973,1
3.576092389,-10.8153763,1
-1.941756021,3.253236428,0
-8.574309925,0.016216336,1
-2.289733182,-9.189167037,1
-2.074138952,-2.842463864,0
1.826621623,1.192758326,0
7.532220897,3.508519847,1
-8.63645268,-5.519193063,1
-1.382838356,-9.204030152,1
-0.069392976,-0.120923633,0
8.941575056,4.151154167,1
-2.216383264,-0.743642766,0
6.92970234,-5.729985572,1
-9.96045721,-3.559601371,1
-5.087169044,-7.713117524,1
0.432315244,0.146519155,0
3.813592565,-0.949161769,0
-2.678130662,0.155970526,0
7.060997875,7.478530038,1
-3.602224178,2.875636558,0
-8.562052985,-5.592965549,1
2.271948034,-0.697309432,0
0.414869755,0.773457747,0
4.579019632,-0.581826336,0
0.345418471,0.34172144,0
2.130881438,11.12488026,1
-9.286218555,3.666023021,1
-1.050444636,-2.261983138,0
-0.20387785,1.778506527,0
-11.53474646,4.044931983,1
0.51544183,-1.481188585,0
-1.344922914,-2.210458631,0
-2.746197902,2.018681263,0
-0.061005009,2.450551696,0
-10.93339443,2.16597033,1
2.101859145,2.504418899,0
-1.950601352,1.022120814,0
-3.936311345,-11.59484591,1
-1.773533343,10.98053179,1
-10.01251315,2.873507934,1
0.224152299,1.055344303,0
-7.564602689,6.343582292,1
-4.734590898,8.218808294,1
0.507713445,1.510443582,0
-0.92935781,10.13868108,1
-7.125441211,-6.959519579,1
-2.77394317,2.328414858,0
1.481983904,-9.207398279,1
-0.626710722,0.889927471,0
0.004814756,-0.007676789,0
1.36976033,-0.911796278,0
0.58032527,0.194246998,0
0.026986427,0.308211189,0
9.62694841,1.737870109,1
3.317430602,-8.274342679,1
9.29743641,1.838761165,1
-1.566348891,1.120873755,0
0.234380373,-0.190852898,0
-2.226574142,0.541654778,0
-7.916429666,-6.564242013,1
-3.378611825,-8.153113678,1
-2.306713479,1.276024364,0
0.56773014,0.658488776,0
-1.876536361,3.318191585,0
9.322502554,6.675705716,1
6.872360574,6.31206299,1
1.242833413,-2.433352844,0
-8.853890304,-4.865654176,1
0.422414911,-1.781310479,0
0.004632762,1.919380066,0
0.78817101,-1.400603176,0
-5.156488391,7.93637022,1
-8.887196306,-4.776414182,1
4.65847608,0.573533672,0
4.104897977,1.463317197,0
-5.649882367,7.595356048,1
1.979886347,-9.341479615,1
-9.567867171,6.150626303,1
-0.30550992,-0.8166878,0
4.376402798,-0.208692921,0
-2.996184091,-1.339821908,0
-3.505170998,-3.267066005,0
-0.444385483,-11.13512612,1
-0.908983893,4.338606689,0
0.308859742,0.668636267,0
4.261334242,-10.97423078,1
0.054953096,0.013007069,0
7.533907939,-5.074532556,1
0.040282158,-0.041399423,0
0.364807995,-1.415011467,0
-9.837184938,-0.532494657,1
-8.92446102,-6.553252615,1
5.427421766,7.644885488,1
-0.023182915,-0.082662433,0
9.983547919,-2.212442125,1
-0.24548476,0.708915138,0
1.008099631,1.805287906,0
7.962533098,-7.853130406,1
-4.858020165,8.849800563,1
-2.237771146,12.1651953,1
-9.262599911,6.129488942,1
-2.501746475,9.942756443,1
1.699897465,-1.859335932,0
-1.551628084,2.517644248,0
10.20673198,1.44620992,1
0.395047528,2.750998693,0
3.47235286,0.312787623,0
0.572346258,0.128281214,0
-2.715635178,-0.555094438,0
0.03279013,0.382910781,0
-0.498060478,-1.734701954,0
3.366560519,3.406775945,0
5.461741974,-9.541551643,1
8.198610752,-4.782775614,1
-3.411589804,1.820096602,0
-8.733802394,6.559876727,1
4.164158006,-9.963294011,1
0.063555938,-9.971065993,1
10.60107357,-4.481714356,1
-7.293531209,7.770946081,1
-4.286563527,7.869613262,1
6.878786208,-8.588000145,1
-0.005963644,-0.312808418,0
2.445103518,-0.617977119,0
-10.08409608,1.162025601,1
2.628453697,-8.694141469,1
5.551136703,-9.396421266,1
-0.594048099,0.996897493,0
-4.406991579,-1.521969006,0
1.121187606,0.457381309,0
2.94573264,1.714455829,0
0.421372933,-0.721302334,0
1.308053214,1.719061468,0
-1.025943039,-2.975724853,0
-2.270671653,0.422842952,0
10.64569107,-3.310286165,1
-6.203020521,7.366286343,1
-0.8903655,4.494791212,0
2.060940094,-0.492963726,0
-0.093257644,0.035383386,0
-0.945507509,-1.596076167,0
7.881146892,-4.890564804,1
0.223906883,11.74320779,1
2.845913687,2.46926767,0
3.555652893,-0.258461485,0
-9.501787349,2.696785751,1
-10.34225258,-1.840828342,1
-8.900241241,4.123158118,1
-9.154818785,-6.781702618,1
-3.297972888,-1.121130056,0
-8.207321698,-7.000814426,1
0.099270257,-1.178177854,0
4.176946279,-11.54330838,1
-0.03666381,0.498632861,0
-0.201069586,1.170335432,0
2.803282184,-2.431295238,0
-4.211781492,-7.464289619,1
2.09921429,0.553048079,0
1.312481818,3.205621486,0
2.858832334,-0.759820972,0
-10.16505378,-2.080179146,1
-2.167018358,1.139721575,0
0.010834084,1.950193071,0
-8.905428198,-8.091677775,1
-7.185476589,-6.383520009,1
-3.836513532,-2.667941705,0
-8.55731495,-5.12139053,1
-4.373095364,9.026838277,1
-9.951531893,7.254197302,1
-5.777922432,3.298974051,1
-0.978257859,1.339940572,0
-11.04909126,-3.632851642,1
4.349985186,-1.661902259,0
-2.280374108,-11.00654148,1
-6.48182023,-5.320081658,1
10.93218961,2.576257529,1
-0.855414881,-1.545820665,0
-2.486941913,-3.592423662,0
5.868330301,6.306006902,1
-4.525242743,0.597159014,0
9.655701067,3.695463956,1
-0.014526066,10.19550861,1
5.864244699,7.530228933,1
10.32934674,-1.462702781,1
-9.697914438,-0.823221978,1
-0.086498968,-0.014548872,0
-2.300918422,7.253633361,1
0.053980995,-0.011196844,0
11.23603229,-3.542844131,1
0.46915025,2.501859383,0
1.44720642,-3.674148728,0
4.968079224,7.57036411,1
-10.24002487,-1.00556394,1
1.797019242,-3.085211398,0
2.776934368,-0.048370126,0
1.796528028,-2.115655057,0
-1.924278837,-0.709061205,0
5.617643095,-8.73229448,1
-1.003229696,2.596809779,0
-4.689284446,10.12669225,1
-1.653366185,3.735374117,0
-4.535197571,8.346075082,1
-2.620939937,-4.030205646,0
3.135163379,9.567805252,1
-11.56932296,-1.083552939,1
6.658239569,6.196256465,1
0.486472536,-0.341617442,0
-4.741317781,9.17698645,1
-9.316297777,6.138716224,1
0.16975341,1.515538106,0
4.512653608,9.310569866,1
-11.52989064,-4.026489339,1
0.556936315,2.084851416,0
-9.304194081,4.832822068,1
2.640169428,-0.384054681,0
3.43184414,11.70587131,1
-8.077126759,-2.938109318,1
8.632151759,3.366683343,1
5.733938462,7.397591734,1
-0.662201425,0.215099883,0
4.60918259,0.650773024,0
-0.261473663,-2.195192017,0
-3.840774666,-0.212959083,0
1.826365229,-7.443041569,1
-7.215256984,-7.333947869,1
-10.31183933,3.235854627,1
0.215654356,-0.289456577,0
4.252944973,8.282189879,1
3.763747813,7.762007,1
-0.940782327,-1.242436369,0
-1.426552294,-1.270788958,0
0.057295368,1.732485903,0
-5.681573771,5.985958102,1
-2.633840811,-0.892352521,0
6.10474473,-7.672505898,1
-0.602510652,2.459180072,0
-7.805712988,-8.336439245,1
8.780007765,-2.150336016,1
-1.464300401,-3.77495771,0
-2.66103964,0.412474104,0
-0.53080443,-0.564925541,0
-0.6503593,-3.022828693,0
0.414369657,-0.349880043,0
-0.128547997,-1.018303676,0
5.556683607,-9.125702365,1
0.355100083,1.373003646,0
2.120573416,9.042474868,1
2.199319193,-1.455057857,0
6.539877957,5.5767456,1
-8.853295719,-2.863571428,1
-9.489552922,3.15834735,1
-0.91334295,-9.254040505,1
-1.106550976,1.751463488,0
-9.399748232,-1.015606234,1
5.148153922,9.331313424,1
1.049093205,9.822241358,1
1.031491584,10.85794955,1
4.012614863,-8.678336466,1
2.0263236,-2.031546976,0
9.473598435,-2.494181953,1
-1.829651216,-11.03862855,1
7.962720928,-5.013365542,1
3.768873318,8.40803649,1
9.738393108,3.353822796,1
1.781527761,9.057204686,1
4.334636639,9.006751148,1
11.04593632,-2.471023055,1
0.016093057,-0.005272108,0
0.200360393,-1.204738085,0
-9.034040289,2.452411941,1
4.827564799,9.542941115,1
9.82608324,-0.490140627,1
0.31756129,1.298275311,0
-6.045566761,-7.885207484,1
2.594573921,-4.154726193,0
-3.379864604,1.523914895,0
0.021585688,2.338535145,0
1.034240014,4.593126956,0
-1.237031035,-2.866475079,0
6.773875549,-7.743280969,1
-9.339540224,5.05647853,1
10.70845905,-3.303823604,1
-2.284251667,-1.058022899,0
-0.888627853,-0.199529689,0
-3.499371418,-2.789200982,0
-8.544447347,5.152906424,1
-10.99913595,1.565502039,1
-1.622717586,-1.066791958,0
3.409386122,-1.743378717,0
-2.718235729,-8.650822883,1
-1.148540864,2.174897828,0
-0.196117913,-0.469117004,0
1.838008395,-0.875301647,0
4.644552201,0.409699374,0
8.474051291,-4.105974342,1
-8.2422123,-4.598621137,1
3.811272172,-10.1050493,1
0.519431082,1.806142262,0
7.63615707,-7.756101683,1
-1.084374816,1.362889004,0
2.029053355,-10.12958897,1
0.161528962,-10.13712585,1
10.47659577,4.109089724,1
-0.166629729,-8.856615023,1
-2.28121827,2.533517874,0
1.139285727,-1.857195073,0
2.646667226,0.068450392,0
0.988953108,3.040828273,0
-1.391149279,1.473339448,0
0.64992212,-9.500833252,1
-2.510726098,-3.736025258,0
1.761102997,-1.87344808,0
2.71502355,-0.380105409,0
9.916665603,-2.401128984,1
0.002764934,-0.000473897,0
-8.311779302,3.147553761,1
-1.396913134,10.78433244,1
8.410275755,8.152864784,1
0.053815516,-0.027495992,0
-6.681731431,-4.861308009,1
2.062269069,-8.83087995,1
-0.514244407,0.563407096,0
0.9042045,0.145890291,0
-0.373772532,-10.55400461,1
-0.647331662,-2.509727459,0
2.490663318,-0.389801177,0
-0.121861266,-0.975691969,0
0.013693655,0.009053544,0
-1.356342174,-10.24355782,1
1.194003192,0.042543545,0
-6.316854399,7.052701566,1
3.956130909,2.261187363,0
-3.809356817,-6.938772486,1
9.160780064,5.213622879,1
-0.096166352,1.143911339,0
6.698079572,8.017215022,1
6.100613833,-10.1254957,1
-0.145830006,-3.210513146,0
-9.644505922,-4.683228905,1
3.494013743,-1.933284184,0
-8.177717032,3.678988403,1
0.789934351,-3.613818354,0
0.125578325,0.057466026,0
3.661382565,0.746035857,0
-1.749787618,-3.833590474,0
-0.120644041,-0.156104306,0
-8.954623359,1.533678576,1
-8.458027467,-9.013144401,1
8.503313383,-1.678416963,1
-9.04203661,-0.655294864,1
10.06212411,0.707837481,1
5.523776105,-9.667105016,1
5.94168174,-7.329760554,1
8.729848876,-4.456010847,1
0.247164836,0.191640154,0
2.516756186,-8.903776432,1
0.938453175,1.240174691,0
-1.613153672,-1.74181962,0
-2.007709376,-9.795436868,1
-10.6081759,-2.305869627,1
4.375931421,8.822058598,1
-0.807364582,-9.028657356,1
-8.650263099,-5.010607494,1
-1.567737106,-4.043923993,0
7.478257523,7.63682952,1
5.060048942,6.738635022,1
4.000226489,0.037209177,0
-1.424210413,-0.356806513,0
-4.315499259,0.016087837,0
-1.416247694,0.643758492,0
9.886668348,-3.908499353,1
2.241620124,-9.303743557,1
-10.05143332,1.331699254,1
-1.492938752,-0.080378482,0
-0.373542135,0.073931463,0
7.130432557,7.611690559,1
-2.789489131,2.642354494,0
8.559087298,-5.904990636,1
-2.214929071,-0.198719576,0
-1.274200715,0.880972164,0
2.205721713,8.925863406,1
-4.377648481,-8.495327967,1
0.66182117,0.702696272,0
1.094559792,-0.317151403,0
5.852324309,7.512920544,1
-8.757267002,-5.294869302,1
-8.719958073,2.738438458,1
-10.46930692,0.677912104,1
-0.238834279,2.666378145,0
-9.974029257,0.51675199,1
4.524999725,-0.21072388,0
-9.503493939,-4.909146446,1
3.092924432,0.691094756,0
6.524511175,-6.167493985,1
-7.891422842,6.22771592,1
1.341609068,-4.294572109,0
3.376900304,3.238231711,0
-1.7475646,0.115161637,0
2.09259891,10.71339841,1
-1.558978326,-0.545007429,0
-10.15109481,0.705391308,1
9.878190605,1.561492577,1
0.664193124,-10.34505713,1
-2.169194951,11.54227202,1
-10.5964911,-4.486935126,1
-0.322151945,-0.149942683,0
10.04689473,-1.691264386,1
-7.205309505,8.350020586,1
-10.19906874,1.697617631,1
-0.886715287,-1.153152508,0
1.000284399,4.782868032,0
-0.796134471,3.380321861,0
0.879628835,-0.347048945,0
3.316360621,-9.290643041,1
9.524907856,0.768107493,1
-3.617946468,3.08367246,0
-2.501295213,2.16638503,0
3.507960707,-8.820852593,1
1.787419259,-1.285574778,0
1.470901746,-1.490002097,0
2.187792193,10.98122735,1
3.185211739,1.641202908,0
0.080472274,-0.004911691,0
2.722926608,10.3267263,1
-5.504811231,10.88087269,1
-0.752106623,-11.94497706,1
0.597743774,0.118823362,0
7.748041877,-2.645173738,1
9.417259615,4.476178533,1
8.700541632,1.463445599,1
2.138734287,-9.999965551,1
6.237039552,-8.338334506,1
-7.342465152,-7.284114919,1
8.192565065,4.664998573,1
1.083867706,2.041701237,0
0.792918658,-0.665874556,0
8.014556819,-6.917186575,1
-6.60565491,-6.773121463,1
-0.698826811,-0.132635133,0
-8.072910964,3.608417792,1
-2.869761344,1.61068512,0
-0.153519844,0.143814572,0
0.751526133,4.831445986,0
2.303645331,9.630506158,1
-8.781624132,0.604223388,1
4.409809819,7.888989417,1
7.474496404,-4.775025209,1
-4.741454821,7.309760833,1
-0.909361015,-2.240098718,0
0.509643814,1.726129703,0
7.530134983,-7.658659466,1
-0.092588066,-0.111777544,0
